timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777238794924,10,GET /restaurants (search),200,OK,Week4 Load Group 1-73,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,9,0,1
1777238794935,2,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-73,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,2,0,0
1777238794938,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-73,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,0
1777238794944,10,GET /restaurants (search),200,OK,Week4 Load Group 1-73,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,10,0,1
1777238794954,5,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-73,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,5,0,1
1777238795221,7,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-74,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,2
1777238795228,9,GET /restaurants (search),200,OK,Week4 Load Group 1-74,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,9,0,1
1777238795238,5,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-74,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,5,0,2
1777238795243,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-74,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,3,0,1
1777238795247,10,GET /restaurants (search),200,OK,Week4 Load Group 1-74,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,9,0,0
1777238795257,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-74,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777238795518,9,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-75,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,9,0,1
1777238795528,16,GET /restaurants (search),200,OK,Week4 Load Group 1-75,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,16,0,1
1777238795544,5,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-75,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,5,0,1
1777238795549,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-75,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,1
1777238795555,13,GET /restaurants (search),200,OK,Week4 Load Group 1-75,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,0
1777238795569,5,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-75,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,5,0,0
1777238795819,8,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-76,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,8,0,1
1777238795827,17,GET /restaurants (search),200,OK,Week4 Load Group 1-76,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,17,0,1
1777238795845,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-76,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777238795849,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-76,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,0
1777238795854,14,GET /restaurants (search),200,OK,Week4 Load Group 1-76,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,14,0,0
1777238795868,5,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-76,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777238796121,7,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-77,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,2
1777238796128,13,GET /restaurants (search),200,OK,Week4 Load Group 1-77,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,1
1777238796142,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-77,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777238796146,3,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-77,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,3,0,0
1777238796150,12,GET /restaurants (search),200,OK,Week4 Load Group 1-77,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,12,0,0
1777238796162,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-77,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777238796417,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-78,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,1
1777238796423,9,GET /restaurants (search),200,OK,Week4 Load Group 1-78,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,9,0,1
1777238796432,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-78,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777238796435,3,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-78,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,3,0,0
1777238796440,8,GET /restaurants (search),200,OK,Week4 Load Group 1-78,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,8,0,1
1777238796448,2,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-78,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,2,0,0
1777238796717,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-79,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,0
1777238796723,13,GET /restaurants (search),200,OK,Week4 Load Group 1-79,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,1
1777238796737,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-79,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777238796742,3,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-79,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,3,0,0
1777238796746,10,GET /restaurants (search),200,OK,Week4 Load Group 1-79,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,10,0,0
1777238796757,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-79,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777238797021,7,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-80,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,7,0,2
1777238797029,12,GET /restaurants (search),200,OK,Week4 Load Group 1-80,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,12,0,1
1777238797042,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-80,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777238797045,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-80,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,3,0,1
1777238797049,11,GET /restaurants (search),200,OK,Week4 Load Group 1-80,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,11,0,0
1777238797060,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-80,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777238797319,9,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-81,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,9,0,1
1777238797329,19,GET /restaurants (search),200,OK,Week4 Load Group 1-81,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,19,0,1
1777238797349,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-81,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777238797353,7,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-81,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,7,0,1
1777238797360,16,GET /restaurants (search),200,OK,Week4 Load Group 1-81,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,16,0,1
1777238797376,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-81,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777238797619,9,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-82,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,9,0,1
1777238797629,20,GET /restaurants (search),200,OK,Week4 Load Group 1-82,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,20,0,1
1777238797650,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-82,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777238797656,7,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-82,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,7,0,2
1777238797663,15,GET /restaurants (search),200,OK,Week4 Load Group 1-82,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,15,0,1
1777238797678,5,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-82,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,5,0,1
1777238797917,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-83,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,1
1777238797925,11,GET /restaurants (search),200,OK,Week4 Load Group 1-83,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,11,0,0
1777238797937,10,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-83,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,9,0,1
1777238797947,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-83,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,0
1777238797952,15,GET /restaurants (search),200,OK,Week4 Load Group 1-83,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,14,0,0
1777238797967,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-83,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777238798221,10,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-84,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,10,0,1
1777238798232,18,GET /restaurants (search),200,OK,Week4 Load Group 1-84,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,17,0,1
1777238798250,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-84,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777238798255,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-84,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,1
1777238798261,13,GET /restaurants (search),200,OK,Week4 Load Group 1-84,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,1
1777238798275,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-84,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777238798519,11,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-85,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,11,0,2
1777238798531,20,GET /restaurants (search),200,OK,Week4 Load Group 1-85,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,20,0,1
1777238798552,8,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-85,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,8,0,1
1777238798560,7,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-85,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,7,0,1
1777238798568,16,GET /restaurants (search),200,OK,Week4 Load Group 1-85,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,16,0,1
1777238798585,6,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-85,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,5,0,1
1777238798819,7,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-86,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,1
1777238798827,8,GET /restaurants (search),200,OK,Week4 Load Group 1-86,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,8,0,1
1777238798837,7,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-86,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,7,0,1
1777238798844,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-86,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,1
1777238798848,11,GET /restaurants (search),200,OK,Week4 Load Group 1-86,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,11,0,1
1777238798860,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-86,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777238799117,13,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-87,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,13,0,1
1777238799131,20,GET /restaurants (search),200,OK,Week4 Load Group 1-87,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,20,0,1
1777238799151,7,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-87,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,7,0,1
1777238799158,3,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-87,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,3,0,0
1777238799161,9,GET /restaurants (search),200,OK,Week4 Load Group 1-87,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,9,0,1
1777238799170,5,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-87,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,5,0,1
1777238799419,8,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-88,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,8,0,1
1777238799429,20,GET /restaurants (search),200,OK,Week4 Load Group 1-88,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,20,0,0
1777238799450,11,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-88,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,11,0,1
1777238799461,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-88,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,1
1777238799467,13,GET /restaurants (search),200,OK,Week4 Load Group 1-88,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,1
1777238799480,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-88,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777238799715,14,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-89,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,14,0,2
1777238799730,20,GET /restaurants (search),200,OK,Week4 Load Group 1-89,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,20,0,0
1777238799751,5,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-89,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,5,0,1
1777238799757,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-89,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,1
1777238799762,13,GET /restaurants (search),200,OK,Week4 Load Group 1-89,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,1
1777238799776,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-89,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777238800015,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-90,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,1
1777238800023,17,GET /restaurants (search),200,OK,Week4 Load Group 1-90,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,17,0,1
1777238800041,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-90,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,0
1777238800045,3,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-90,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,3,0,0
1777238800048,8,GET /restaurants (search),200,OK,Week4 Load Group 1-90,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,8,0,0
1777238800057,2,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-90,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,2,0,0
1777238800316,8,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-91,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,8,0,1
1777238800325,8,GET /restaurants (search),200,OK,Week4 Load Group 1-91,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,8,0,0
1777238800333,8,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-91,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,7,0,1
1777238800341,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-91,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,1
1777238800345,9,GET /restaurants (search),200,OK,Week4 Load Group 1-91,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,9,0,1
1777238800354,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-91,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,2
1777238800614,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-92,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,1
1777238800619,12,GET /restaurants (search),200,OK,Week4 Load Group 1-92,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,12,0,0
1777238800631,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-92,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777238800635,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-92,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,1
1777238800640,10,GET /restaurants (search),200,OK,Week4 Load Group 1-92,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,10,0,1
1777238800650,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-92,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777238800915,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-93,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,1
1777238800922,12,GET /restaurants (search),200,OK,Week4 Load Group 1-93,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,12,0,1
1777238800935,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-93,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777238800939,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-93,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,1
1777238800943,12,GET /restaurants (search),200,OK,Week4 Load Group 1-93,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,12,0,1
1777238800957,5,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-93,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,5,0,1
1777238801217,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-94,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,0
1777238801224,11,GET /restaurants (search),200,OK,Week4 Load Group 1-94,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,11,0,0
1777238801235,6,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-94,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,6,0,1
1777238801241,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-94,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,1
1777238801247,11,GET /restaurants (search),200,OK,Week4 Load Group 1-94,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,11,0,1
1777238801258,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-94,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777238801518,7,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-95,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,7,0,1
1777238801526,15,GET /restaurants (search),200,OK,Week4 Load Group 1-95,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,14,0,0
1777238801542,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-95,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777238801546,21,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-95,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,21,0,1
1777238801567,19,GET /restaurants (search),200,OK,Week4 Load Group 1-95,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,19,0,1
1777238801586,6,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-95,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,6,0,1
1777238801818,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-96,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,1
1777238801824,9,GET /restaurants (search),200,OK,Week4 Load Group 1-96,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,9,0,0
1777238801834,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-96,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777238801838,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-96,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,1
1777238801844,13,GET /restaurants (search),200,OK,Week4 Load Group 1-96,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,1
1777238801857,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-96,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777238802119,8,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-97,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,8,0,3
1777238802128,18,GET /restaurants (search),200,OK,Week4 Load Group 1-97,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,18,0,1
1777238802147,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-97,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777238802151,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-97,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,0
1777238802157,10,GET /restaurants (search),200,OK,Week4 Load Group 1-97,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,10,0,1
1777238802167,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-97,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777238802420,9,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-98,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,9,0,1
1777238802430,20,GET /restaurants (search),200,OK,Week4 Load Group 1-98,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,20,0,1
1777238802451,6,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-98,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,6,0,1
1777238802457,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-98,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,1
